query_user_id,rank,candidate_user_id,score
user_02d03e8a,1,user_02d03e8a,0.860356
user_02d03e8a,2,user_f107081e,0.784030
user_02d03e8a,3,user_f75c71f0,0.729591
user_02d03e8a,4,user_f51339f8,0.728484
user_02d03e8a,5,user_c8f82360,0.719166
user_02d03e8a,6,user_b8f24804,0.707939
user_02d03e8a,7,user_380ddd3f,0.707860
user_02d03e8a,8,user_80dc757f,0.696160
user_02d03e8a,9,user_2a41ee39,0.694184
user_02d03e8a,10,user_2a94c885,0.688883
user_02d03e8a,11,user_9991e1d8,0.688580
user_02d03e8a,12,user_89f449b4,0.685594
user_02d03e8a,13,user_5d7cbf11,0.685135
user_02d03e8a,14,user_f827c7dd,0.683263
user_02d03e8a,15,user_8ac8f24f,0.680314
user_02d8a1f8,1,user_8ac8f24f,0.764201
user_02d8a1f8,2,user_8285a696,0.741210
user_02d8a1f8,3,user_b6b89f00,0.722428
user_02d8a1f8,4,user_c8f82360,0.715802
user_02d8a1f8,5,user_4607d25d,0.714842
user_02d8a1f8,6,user_a973cf8e,0.713948
user_02d8a1f8,7,user_00723699,0.711761
user_02d8a1f8,8,user_165a2706,0.710640
user_02d8a1f8,9,user_84c14a6f,0.705932
user_02d8a1f8,10,user_02d8a1f8,0.701883
user_02d8a1f8,11,user_91f5e7af,0.701677
user_02d8a1f8,12,user_2dc10d2d,0.693173
user_02d8a1f8,13,user_9d786aa8,0.688215
user_02d8a1f8,14,user_7b052f32,0.685977
user_02d8a1f8,15,user_ee14f818,0.683939
user_02fecea2,1,user_2cb4b018,0.771725
user_02fecea2,2,user_8ac8f24f,0.707009
user_02fecea2,3,user_2dc10d2d,0.702467
user_02fecea2,4,user_1c45ab75,0.697687
user_02fecea2,5,user_0bd8ba7c,0.695727
user_02fecea2,6,user_aa2fbe83,0.693634
user_02fecea2,7,user_5159d3a1,0.691620
user_02fecea2,8,user_11e8421f,0.684113
user_02fecea2,9,user_8285a696,0.683980
user_02fecea2,10,user_c8f82360,0.672897
user_02fecea2,11,user_9818dcae,0.672232
user_02fecea2,12,user_8006727d,0.670144
user_02fecea2,13,user_9c7183c8,0.669541
user_02fecea2,14,user_8e97a154,0.664986
user_02fecea2,15,user_46bb5302,0.663989
user_03410579,1,user_03410579,0.704056
user_03410579,2,user_2f4cc646,0.661031
user_03410579,3,user_acd6ddfb,0.659557
user_03410579,4,user_89571ce8,0.648470
user_03410579,5,user_470c0785,0.640904
user_03410579,6,user_54b19b29,0.638878
user_03410579,7,user_41b20ee4,0.638769
user_03410579,8,user_1a7d6cd5,0.633563
user_03410579,9,user_d2c97c8e,0.633487
user_03410579,10,user_52f895f1,0.628153
user_03410579,11,user_3b79395c,0.628082
user_03410579,12,user_3ce4c1f8,0.627527
user_03410579,13,user_3239132f,0.626459
user_03410579,14,user_5a5bee64,0.626241
user_03410579,15,user_0c578ab5,0.623587
user_043ea160,1,user_043ea160,0.732094
user_043ea160,2,user_01916bd2,0.665809
user_043ea160,3,user_52c9252c,0.634760
user_043ea160,4,user_8285a696,0.621951
user_043ea160,5,user_94f185bc,0.610179
user_043ea160,6,user_59d9db83,0.608466
user_043ea160,7,user_75905116,0.606414
user_043ea160,8,user_27a3fa64,0.606026
user_043ea160,9,user_c536b01d,0.603810
user_043ea160,10,user_e802076d,0.602043
user_043ea160,11,user_2a94c885,0.601435
user_043ea160,12,user_c0eba9f2,0.600543
user_043ea160,13,user_f4cc9f3d,0.594925
user_043ea160,14,user_00723699,0.594727
user_043ea160,15,user_5159d3a1,0.592490
user_04d29f9c,1,user_2a94c885,0.768108
user_04d29f9c,2,user_80da26a6,0.766140
user_04d29f9c,3,user_5159d3a1,0.752808
user_04d29f9c,4,user_04d29f9c,0.750123
user_04d29f9c,5,user_8e97a154,0.749081
user_04d29f9c,6,user_8285a696,0.744745
user_04d29f9c,7,user_84c14a6f,0.743191
user_04d29f9c,8,user_4607d25d,0.743022
user_04d29f9c,9,user_6bf0e007,0.740114
user_04d29f9c,10,user_6a0b0e92,0.736625
user_04d29f9c,11,user_ee14f818,0.736062
user_04d29f9c,12,user_ca6074df,0.734203
user_04d29f9c,13,user_79a1811b,0.727542
user_04d29f9c,14,user_30802254,0.722520
user_04d29f9c,15,user_3239132f,0.720774
user_04d8419e,1,user_4a57e449,0.639447
user_04d8419e,2,user_9bee2a7c,0.622510
user_04d8419e,3,user_8c11f026,0.555892
user_04d8419e,4,user_11e8421f,0.551035
user_04d8419e,5,user_5a283043,0.549682
user_04d8419e,6,user_ebe17c78,0.542914
user_04d8419e,7,user_5159d3a1,0.542146
user_04d8419e,8,user_9ff844ba,0.539927
user_04d8419e,9,user_0bd8ba7c,0.536277
user_04d8419e,10,user_c7beef01,0.526322
user_04d8419e,11,user_2cb4b018,0.522957
user_04d8419e,12,user_adab54a0,0.522283
user_04d8419e,13,user_fca58a87,0.519905
user_04d8419e,14,user_6d421600,0.510662
user_04d8419e,15,user_38390331,0.507299
user_0521a7ac,1,user_11e8421f,0.582726
user_0521a7ac,2,user_0521a7ac,0.495389
user_0521a7ac,3,user_8e97a154,0.482825
user_0521a7ac,4,user_02d03e8a,0.469262
user_0521a7ac,5,user_f75c71f0,0.464217
user_0521a7ac,6,user_f107081e,0.460283
user_0521a7ac,7,user_2b750e1c,0.456923
user_0521a7ac,8,user_e802076d,0.455942
user_0521a7ac,9,user_c67f26cc,0.449882
user_0521a7ac,10,user_380ddd3f,0.445490
user_0521a7ac,11,user_b8f24804,0.445225
user_0521a7ac,12,user_e64d80ba,0.442941
user_0521a7ac,13,user_9ff844ba,0.442593
user_0521a7ac,14,user_66772d98,0.439917
user_0521a7ac,15,user_8c11f026,0.439013
user_058c1800,1,user_fa60616d,0.756424
user_058c1800,2,user_78eff25f,0.734386
user_058c1800,3,user_1cbb30b1,0.712994
user_058c1800,4,user_c0eba9f2,0.711890
user_058c1800,5,user_39b3eda0,0.706889
user_058c1800,6,user_45be01a5,0.698689
user_058c1800,7,user_bdcc6e7d,0.698656
user_058c1800,8,user_a01f16ac,0.697142
user_058c1800,9,user_959adfc8,0.694854
user_058c1800,10,user_8285a696,0.692263
user_058c1800,11,user_bbe73426,0.685560
user_058c1800,12,user_94f185bc,0.685408
user_058c1800,13,user_ecba8131,0.684881
user_058c1800,14,user_7fd91653,0.683216
user_058c1800,15,user_8ac8f24f,0.677350
user_0697c470,1,user_f75c71f0,0.747149
user_0697c470,2,user_406c399e,0.746987
user_0697c470,3,user_8285a696,0.743261
user_0697c470,4,user_c0eba9f2,0.740918
user_0697c470,5,user_030cf51a,0.729376
user_0697c470,6,user_0285dee3,0.724184
user_0697c470,7,user_8e97a154,0.721246
user_0697c470,8,user_6bf0e007,0.718467
user_0697c470,9,user_cf393213,0.717824
user_0697c470,10,user_3f2fbc90,0.713907
user_0697c470,11,user_91f5e7af,0.712955
user_0697c470,12,user_9d786aa8,0.712368
user_0697c470,13,user_5c82df31,0.710764
user_0697c470,14,user_84c14a6f,0.706224
user_0697c470,15,user_94f185bc,0.704639
user_07cb458d,1,user_56980aa9,0.654547
user_07cb458d,2,user_0f0ad720,0.652096
user_07cb458d,3,user_4607d25d,0.636563
user_07cb458d,4,user_3f2fbc90,0.630943
user_07cb458d,5,user_fba6bcd4,0.629827
user_07cb458d,6,user_a7bfc229,0.624083
user_07cb458d,7,user_f10e7063,0.622881
user_07cb458d,8,user_4e54f3d7,0.621637
user_07cb458d,9,user_ea67f9c6,0.617054
user_07cb458d,10,user_98f18241,0.616690
user_07cb458d,11,user_3121653d,0.613840
user_07cb458d,12,user_1232c39b,0.610678
user_07cb458d,13,user_5f4ee256,0.605670
user_07cb458d,14,user_73a4377d,0.601078
user_07cb458d,15,user_19952166,0.600647
user_07db2c6a,1,user_74cfb8ef,0.687331
user_07db2c6a,2,user_126670d7,0.645886
user_07db2c6a,3,user_00a2f533,0.633167
user_07db2c6a,4,user_0c8c48ac,0.632258
user_07db2c6a,5,user_c50a487d,0.630779
user_07db2c6a,6,user_daf53db6,0.628669
user_07db2c6a,7,user_26fa9d90,0.628430
user_07db2c6a,8,user_8da30894,0.628338
user_07db2c6a,9,user_0c578ab5,0.626512
user_07db2c6a,10,user_9818dcae,0.622587
user_07db2c6a,11,user_b2aba63a,0.620991
user_07db2c6a,12,user_a00e0552,0.619747
user_07db2c6a,13,user_378003e3,0.612263
user_07db2c6a,14,user_aa2fbe83,0.610212
user_07db2c6a,15,user_8713f22a,0.608417
user_07faa0fc,1,user_74c84045,0.719497
user_07faa0fc,2,user_7d6962d9,0.698344
user_07faa0fc,3,user_07faa0fc,0.694909
user_07faa0fc,4,user_5d7cbf11,0.664602
user_07faa0fc,5,user_3f1d04a6,0.636595
user_07faa0fc,6,user_6a0b0e92,0.629621
user_07faa0fc,7,user_fc1cfe0b,0.628399
user_07faa0fc,8,user_1b2d69c1,0.625702
user_07faa0fc,9,user_33f2a818,0.620542
user_07faa0fc,10,user_f4f9490d,0.617977
user_07faa0fc,11,user_58892c7c,0.617298
user_07faa0fc,12,user_233fda02,0.614338
user_07faa0fc,13,user_058d9dc1,0.613350
user_07faa0fc,14,user_2a94c885,0.611267
user_07faa0fc,15,user_8afa3eba,0.610987
user_08aa624b,1,user_08aa624b,0.788926
user_08aa624b,2,user_2f766c23,0.771605
user_08aa624b,3,user_c709e252,0.753936
user_08aa624b,4,user_8fbb6d9c,0.732919
user_08aa624b,5,user_83e30c57,0.709310
user_08aa624b,6,user_6011e674,0.701214
user_08aa624b,7,user_02d8a1f8,0.672721
user_08aa624b,8,user_9c5cd7fa,0.633234
user_08aa624b,9,user_ba4f42bb,0.632821
user_08aa624b,10,user_a973cf8e,0.630812
user_08aa624b,11,user_d3663143,0.626899
user_08aa624b,12,user_2d74cd4c,0.625882
user_08aa624b,13,user_8d85acb5,0.620477
user_08aa624b,14,user_ee89e069,0.615961
user_08aa624b,15,user_dc32d458,0.613716
user_08c32973,1,user_bd19a016,0.757322
user_08c32973,2,user_795650bb,0.727233
user_08c32973,3,user_08c32973,0.711187
user_08c32973,4,user_201c8c78,0.708913
user_08c32973,5,user_bf30f80d,0.701417
user_08c32973,6,user_e409a56d,0.697949
user_08c32973,7,user_6d421600,0.691980
user_08c32973,8,user_04f39d22,0.687180
user_08c32973,9,user_7c3d63ce,0.671936
user_08c32973,10,user_2efde048,0.669702
user_08c32973,11,user_f3377028,0.669131
user_08c32973,12,user_f7fd2885,0.662652
user_08c32973,13,user_b1a5a37e,0.662360
user_08c32973,14,user_4ea1ef09,0.661268
user_08c32973,15,user_82c86537,0.658812
user_08e9ce6e,1,user_74cfb8ef,0.746344
user_08e9ce6e,2,user_08e9ce6e,0.715525
user_08e9ce6e,3,user_201c8c78,0.696026
user_08e9ce6e,4,user_3f1d04a6,0.690786
user_08e9ce6e,5,user_64cd3098,0.687646
user_08e9ce6e,6,user_fbed237d,0.685436
user_08e9ce6e,7,user_a7b901f2,0.680230
user_08e9ce6e,8,user_bd19a016,0.677687
user_08e9ce6e,9,user_795650bb,0.677468
user_08e9ce6e,10,user_4607d25d,0.674029
user_08e9ce6e,11,user_d5b21e00,0.672638
user_08e9ce6e,12,user_f3377028,0.668962
user_08e9ce6e,13,user_5159d3a1,0.663043
user_08e9ce6e,14,user_7c3d63ce,0.662419
user_08e9ce6e,15,user_26fa9d90,0.660679
user_092e219d,1,user_0669bdf6,0.735721
user_092e219d,2,user_5f4ee256,0.702804
user_092e219d,3,user_afff552a,0.696048
user_092e219d,4,user_a973cf8e,0.690729
user_092e219d,5,user_50e2a836,0.690055
user_092e219d,6,user_a1b097c2,0.689395
user_092e219d,7,user_6011e674,0.688822
user_092e219d,8,user_45be01a5,0.685594
user_092e219d,9,user_4607d25d,0.685309
user_092e219d,10,user_c06d9b71,0.684359
user_092e219d,11,user_91f5e7af,0.683035
user_092e219d,12,user_0285dee3,0.681053
user_092e219d,13,user_cc1c8897,0.679769
user_092e219d,14,user_c8f82360,0.678317
user_092e219d,15,user_b628264a,0.678022
user_0a0bcaa6,1,user_259776c7,0.767164
user_0a0bcaa6,2,user_6bf0e007,0.740956
user_0a0bcaa6,3,user_30802254,0.739895
user_0a0bcaa6,4,user_3f1d04a6,0.739639
user_0a0bcaa6,5,user_2a94c885,0.737033
user_0a0bcaa6,6,user_8e97a154,0.731567
user_0a0bcaa6,7,user_68d19df8,0.727724
user_0a0bcaa6,8,user_a01f16ac,0.725025
user_0a0bcaa6,9,user_6a0b0e92,0.722740
user_0a0bcaa6,10,user_886f7373,0.721088
user_0a0bcaa6,11,user_c06d9b71,0.719806
user_0a0bcaa6,12,user_a00e0552,0.718705
user_0a0bcaa6,13,user_84c14a6f,0.717982
user_0a0bcaa6,14,user_0285dee3,0.717923
user_0a0bcaa6,15,user_91db6e48,0.717432
user_0a245f61,1,user_0a245f61,0.764516
user_0a245f61,2,user_1d775dd8,0.742432
user_0a245f61,3,user_406c399e,0.739846
user_0a245f61,4,user_a4ae4e77,0.736108
user_0a245f61,5,user_3085d204,0.725978
user_0a245f61,6,user_4607d25d,0.724486
user_0a245f61,7,user_80dc757f,0.716351
user_0a245f61,8,user_8285a696,0.712609
user_0a245f61,9,user_c154e834,0.708740
user_0a245f61,10,user_ee14f818,0.700606
user_0a245f61,11,user_d8335067,0.696112
user_0a245f61,12,user_3f2fbc90,0.696004
user_0a245f61,13,user_0b64b183,0.694826
user_0a245f61,14,user_eae91488,0.691696
user_0a245f61,15,user_5881b259,0.690731
user_0b5c256a,1,user_6bf0e007,0.751607
user_0b5c256a,2,user_406c399e,0.736105
user_0b5c256a,3,user_0b5c256a,0.727831
user_0b5c256a,4,user_c96b90fe,0.715525
user_0b5c256a,5,user_b2dd04c8,0.695128
user_0b5c256a,6,user_e802076d,0.690863
user_0b5c256a,7,user_84c14a6f,0.680480
user_0b5c256a,8,user_aa31484a,0.677473
user_0b5c256a,9,user_3f2fbc90,0.676214
user_0b5c256a,10,user_f368b9da,0.676207
user_0b5c256a,11,user_650da71b,0.674718
user_0b5c256a,12,user_0285dee3,0.672594
user_0b5c256a,13,user_eae91488,0.671272
user_0b5c256a,14,user_c6f50d12,0.670819
user_0b5c256a,15,user_79f04645,0.670300
user_0b64b183,1,user_8285a696,0.768563
user_0b64b183,2,user_4e54f3d7,0.763786
user_0b64b183,3,user_b337cb0c,0.747608
user_0b64b183,4,user_e802076d,0.745866
user_0b64b183,5,user_406c399e,0.741359
user_0b64b183,6,user_5159d3a1,0.740443
user_0b64b183,7,user_afff552a,0.736840
user_0b64b183,8,user_80da26a6,0.734025
user_0b64b183,9,user_6a0b0e92,0.733949
user_0b64b183,10,user_bdcc6e7d,0.732492
user_0b64b183,11,user_a8dc91a3,0.731993
user_0b64b183,12,user_84c14a6f,0.729448
user_0b64b183,13,user_d20928cc,0.725024
user_0b64b183,14,user_a01f16ac,0.724487
user_0b64b183,15,user_2a94c885,0.720210
user_0c578ab5,1,user_d4c7b4c0,0.629131
user_0c578ab5,2,user_93cdb7a1,0.617302
user_0c578ab5,3,user_36e75535,0.606079
user_0c578ab5,4,user_9818dcae,0.603954
user_0c578ab5,5,user_ff39b6cf,0.603878
user_0c578ab5,6,user_920c074a,0.603675
user_0c578ab5,7,user_0c8c48ac,0.602447
user_0c578ab5,8,user_c50a487d,0.601433
user_0c578ab5,9,user_f862100c,0.598629
user_0c578ab5,10,user_8e97a154,0.595743
user_0c578ab5,11,user_8fb63eca,0.594226
user_0c578ab5,12,user_f10e7063,0.593736
user_0c578ab5,13,user_74cfb8ef,0.592028
user_0c578ab5,14,user_ee14f818,0.589134
user_0c578ab5,15,user_eda37c14,0.584814
user_0c8c48ac,1,user_86685a27,0.725769
user_0c8c48ac,2,user_ed3091a2,0.724752
user_0c8c48ac,3,user_4db0d490,0.719554
user_0c8c48ac,4,user_f5c4370b,0.707414
user_0c8c48ac,5,user_f59d3941,0.698733
user_0c8c48ac,6,user_d4b7e22e,0.692316
user_0c8c48ac,7,user_1bcbacb3,0.686786
user_0c8c48ac,8,user_8c193f56,0.681068
user_0c8c48ac,9,user_3eb49f37,0.680485
user_0c8c48ac,10,user_a4ae4e77,0.677483
user_0c8c48ac,11,user_5ac1a174,0.672212
user_0c8c48ac,12,user_18227c28,0.670288
user_0c8c48ac,13,user_423c81dc,0.668299
user_0c8c48ac,14,user_a04b2a78,0.663024
user_0c8c48ac,15,user_a2503734,0.655892
user_0cc626ee,1,user_80da26a6,0.729735
user_0cc626ee,2,user_c6f50d12,0.725783
user_0cc626ee,3,user_f27da10a,0.721078
user_0cc626ee,4,user_165a2706,0.707903
user_0cc626ee,5,user_fca58a87,0.707190
user_0cc626ee,6,user_ebddf9c1,0.706022
user_0cc626ee,7,user_030cf51a,0.705074
user_0cc626ee,8,user_91f5e7af,0.703276
user_0cc626ee,9,user_e93dfaa2,0.699081
user_0cc626ee,10,user_84c14a6f,0.693762
user_0cc626ee,11,user_6a0b0e92,0.692636
user_0cc626ee,12,user_2a94c885,0.688976
user_0cc626ee,13,user_45be01a5,0.687335
user_0cc626ee,14,user_23ecc36a,0.685885
user_0cc626ee,15,user_6bf0e007,0.685666
user_0cd29f02,1,user_c0eba9f2,0.687555
user_0cd29f02,2,user_6a0b0e92,0.687126
user_0cd29f02,3,user_bbe73426,0.675423
user_0cd29f02,4,user_aae78e0d,0.656371
user_0cd29f02,5,user_5c82df31,0.650245
user_0cd29f02,6,user_4607d25d,0.649351
user_0cd29f02,7,user_0285dee3,0.647644
user_0cd29f02,8,user_ee14f818,0.643840
user_0cd29f02,9,user_41d0c897,0.642358
user_0cd29f02,10,user_39b3eda0,0.641178
user_0cd29f02,11,user_59d9db83,0.640920
user_0cd29f02,12,user_80da26a6,0.639437
user_0cd29f02,13,user_0168255c,0.638314
user_0cd29f02,14,user_ece9bfd2,0.638024
user_0cd29f02,15,user_f75c71f0,0.637866
user_0f0ad720,1,user_f7fd2885,0.687464
user_0f0ad720,2,user_bd19a016,0.687282
user_0f0ad720,3,user_e409a56d,0.684620
user_0f0ad720,4,user_f862100c,0.684466
user_0f0ad720,5,user_201c8c78,0.680204
user_0f0ad720,6,user_0f0ad720,0.679483
user_0f0ad720,7,user_d5b21e00,0.671226
user_0f0ad720,8,user_64cd3098,0.669483
user_0f0ad720,9,user_4607d25d,0.667866
user_0f0ad720,10,user_a3a4a20a,0.663085
user_0f0ad720,11,user_ba8b1c05,0.662475
user_0f0ad720,12,user_0c8c48ac,0.654126
user_0f0ad720,13,user_9818dcae,0.649745
user_0f0ad720,14,user_75905116,0.649164
user_0f0ad720,15,user_ecba8131,0.646420
user_107259c3,1,user_840e0a93,0.707449
user_107259c3,2,user_09dea596,0.670670
user_107259c3,3,user_74cfb8ef,0.652019
user_107259c3,4,user_a411fb06,0.647392
user_107259c3,5,user_107259c3,0.631096
user_107259c3,6,user_e2e59795,0.626716
user_107259c3,7,user_0d32f0ed,0.626602
user_107259c3,8,user_b4f295b3,0.618923
user_107259c3,9,user_c34e791e,0.616693
user_107259c3,10,user_586752e4,0.615323
user_107259c3,11,user_c50a487d,0.614564
user_107259c3,12,user_d4c7b4c0,0.610929
user_107259c3,13,user_ea67f9c6,0.608376
user_107259c3,14,user_0ff0b922,0.607747
user_107259c3,15,user_3f1d04a6,0.602414
user_10e64e28,1,user_52c9252c,0.674410
user_10e64e28,2,user_bf69de98,0.649534
user_10e64e28,3,user_72b93300,0.625482
user_10e64e28,4,user_095ff43e,0.621974
user_10e64e28,5,user_833d8832,0.619877
user_10e64e28,6,user_6b86248b,0.615272
user_10e64e28,7,user_9ce96cbf,0.610857
user_10e64e28,8,user_4384dffe,0.610782
user_10e64e28,9,user_75905116,0.609848
user_10e64e28,10,user_c536b01d,0.609793
user_10e64e28,11,user_d93b53bd,0.608841
user_10e64e28,12,user_01916bd2,0.602746
user_10e64e28,13,user_3535252b,0.600285
user_10e64e28,14,user_10e64e28,0.596971
user_10e64e28,15,user_74025dc0,0.596021
user_111cfe7d,1,user_259776c7,0.785202
user_111cfe7d,2,user_2a94c885,0.783891
user_111cfe7d,3,user_4607d25d,0.775657
user_111cfe7d,4,user_6bf0e007,0.768585
user_111cfe7d,5,user_3f2fbc90,0.765021
user_111cfe7d,6,user_3f1d04a6,0.762872
user_111cfe7d,7,user_68d19df8,0.760519
user_111cfe7d,8,user_8285a696,0.760396
user_111cfe7d,9,user_84c14a6f,0.759509
user_111cfe7d,10,user_e7a55eac,0.759416
user_111cfe7d,11,user_80da26a6,0.751356
user_111cfe7d,12,user_5d35f631,0.750718
user_111cfe7d,13,user_91db6e48,0.749249
user_111cfe7d,14,user_5dc5c2dc,0.746361
user_111cfe7d,15,user_ff39b6cf,0.745466
user_11e8421f,1,user_11e8421f,0.788618
user_11e8421f,2,user_2cb4b018,0.655403
user_11e8421f,3,user_5159d3a1,0.640928
user_11e8421f,4,user_e64d80ba,0.598736
user_11e8421f,5,user_2a41ee39,0.594477
user_11e8421f,6,user_164fe4b8,0.591541
user_11e8421f,7,user_0ff0b922,0.590851
user_11e8421f,8,user_8e5bead9,0.586235
user_11e8421f,9,user_0bc8e727,0.578280
user_11e8421f,10,user_8d85acb5,0.573865
user_11e8421f,11,user_9c7183c8,0.571862
user_11e8421f,12,user_4a57e449,0.570772
user_11e8421f,13,user_0bd8ba7c,0.570207
user_11e8421f,14,user_a7b901f2,0.569026
user_11e8421f,15,user_9bee2a7c,0.568901
user_1230e05a,1,user_1230e05a,0.698339
user_1230e05a,2,user_dd1d7b22,0.665318
user_1230e05a,3,user_2920b35e,0.663226
user_1230e05a,4,user_9c5cd7fa,0.651471
user_1230e05a,5,user_b4214db6,0.639907
user_1230e05a,6,user_6011e674,0.636791
user_1230e05a,7,user_dc32d458,0.633490
user_1230e05a,8,user_165a2706,0.630985
user_1230e05a,9,user_41d0c897,0.630561
user_1230e05a,10,user_cc1c8897,0.629742
user_1230e05a,11,user_d70942c1,0.624860
user_1230e05a,12,user_4607d25d,0.622476
user_1230e05a,13,user_8ac8f24f,0.615130
user_1230e05a,14,user_bdcc6e7d,0.610090
user_1230e05a,15,user_82d93459,0.609543
user_126670d7,1,user_126670d7,0.791037
user_126670d7,2,user_c0eba9f2,0.744054
user_126670d7,3,user_ee14f818,0.740090
user_126670d7,4,user_8285a696,0.738220
user_126670d7,5,user_5f4ee256,0.736825
user_126670d7,6,user_78eff25f,0.733399
user_126670d7,7,user_5c82df31,0.727884
user_126670d7,8,user_f862100c,0.725789
user_126670d7,9,user_7b052f32,0.721168
user_126670d7,10,user_56980aa9,0.717513
user_126670d7,11,user_e7a55eac,0.717486
user_126670d7,12,user_5d7cbf11,0.717048
user_126670d7,13,user_f43d6008,0.716486
user_126670d7,14,user_df8dc9bb,0.712608
user_126670d7,15,user_a4ae4e77,0.708812
user_1302cb61,1,user_03410579,0.759928
user_1302cb61,2,user_1302cb61,0.735679
user_1302cb61,3,user_9818dcae,0.718405
user_1302cb61,4,user_df8dc9bb,0.717359
user_1302cb61,5,user_815b7baf,0.711631
user_1302cb61,6,user_c50a487d,0.693054
user_1302cb61,7,user_81a80789,0.692322
user_1302cb61,8,user_7a8f7f3e,0.679202
user_1302cb61,9,user_7b052f32,0.676211
user_1302cb61,10,user_3b79395c,0.673148
user_1302cb61,11,user_4cad4295,0.672566
user_1302cb61,12,user_ff39b6cf,0.672299
user_1302cb61,13,user_5c82df31,0.670766
user_1302cb61,14,user_dbbf562e,0.669283
user_1302cb61,15,user_4f3b6241,0.662587
user_13f8ee07,1,user_13f8ee07,0.787897
user_13f8ee07,2,user_c0eba9f2,0.721586
user_13f8ee07,3,user_c67f26cc,0.703699
user_13f8ee07,4,user_5f4ee256,0.701512
user_13f8ee07,5,user_cf393213,0.694089
user_13f8ee07,6,user_56980aa9,0.693318
user_13f8ee07,7,user_38f4dfac,0.666167
user_13f8ee07,8,user_0168255c,0.664820
user_13f8ee07,9,user_dc326993,0.661734
user_13f8ee07,10,user_f75c71f0,0.660407
user_13f8ee07,11,user_6a0b0e92,0.658399
user_13f8ee07,12,user_5d7cbf11,0.658158
user_13f8ee07,13,user_33f2a818,0.651097
user_13f8ee07,14,user_a2825b06,0.651024
user_13f8ee07,15,user_c60d65b5,0.646462
user_13fb2e34,1,user_13fb2e34,0.774632
user_13fb2e34,2,user_c903d3bb,0.736171
user_13fb2e34,3,user_c50a487d,0.695404
user_13fb2e34,4,user_9ee84e18,0.683203
user_13fb2e34,5,user_04d29f9c,0.675980
user_13fb2e34,6,user_8006727d,0.674731
user_13fb2e34,7,user_3f1d04a6,0.660900
user_13fb2e34,8,user_7b052f32,0.653783
user_13fb2e34,9,user_2dc10d2d,0.652616
user_13fb2e34,10,user_7a8f7f3e,0.652120
user_13fb2e34,11,user_2c940ff8,0.649459
user_13fb2e34,12,user_aa2fbe83,0.648241
user_13fb2e34,13,user_8c5756ff,0.646038
user_13fb2e34,14,user_8e97a154,0.644561
user_13fb2e34,15,user_74cfb8ef,0.643663
user_147d1bbb,1,user_dbbf562e,0.757334
user_147d1bbb,2,user_c7beef01,0.731526
user_147d1bbb,3,user_1f636ddc,0.723974
user_147d1bbb,4,user_54b19b29,0.719364
user_147d1bbb,5,user_d67450a8,0.713718
user_147d1bbb,6,user_76fc8dcd,0.708369
user_147d1bbb,7,user_16b87e34,0.706121
user_147d1bbb,8,user_4cad4295,0.704544
user_147d1bbb,9,user_c130412b,0.704283
user_147d1bbb,10,user_81a80789,0.701443
user_147d1bbb,11,user_37be663c,0.699431
user_147d1bbb,12,user_3b79395c,0.697553
user_147d1bbb,13,user_efb27a8e,0.695668
user_147d1bbb,14,user_4f3b6241,0.695212
user_147d1bbb,15,user_89571ce8,0.693669
user_14a2d3c6,1,user_14a2d3c6,0.715531
user_14a2d3c6,2,user_147d1bbb,0.668493
